,ReportDataID,TermID,TermYear,TernDay,NormID,NormGroupID,NormName,UnitCode,NormTypeID,FromSource,NormValue,ReportTime
1849,54800,1,2020,2020-07-21 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23221.0,22/07/2020
1850,54789,1,2020,2020-07-20 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,21/07/2020
1851,54788,1,2020,2020-07-20 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23231.0,21/07/2020
1852,54784,1,2020,2020-07-19 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,20/07/2020
1853,54783,1,2020,2020-07-19 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23234.0,20/07/2020
1854,54772,1,2020,2020-07-17 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,18/07/2020
1855,54771,1,2020,2020-07-17 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23235.0,18/07/2020
1856,54760,1,2020,2020-07-16 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,17/07/2020
1857,54759,1,2020,2020-07-16 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23235.0,17/07/2020
1858,54748,1,2020,2020-07-15 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,16/07/2020
1859,54747,1,2020,2020-07-15 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23221.0,16/07/2020
1860,54729,1,2020,2020-07-14 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,15/07/2020
1861,54728,1,2020,2020-07-14 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23226.0,15/07/2020
1862,54724,1,2020,2020-07-13 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,14/07/2020
1863,54723,1,2020,2020-07-13 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23216.0,14/07/2020
1864,54719,1,2020,2020-07-12 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,13/07/2020
1865,54718,1,2020,2020-07-12 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23220.0,13/07/2020
1866,54707,1,2020,2020-07-10 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,11/07/2020
1867,54706,1,2020,2020-07-10 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23216.0,11/07/2020
1868,54695,1,2020,2020-07-09 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,10/07/2020
1869,54694,1,2020,2020-07-09 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23216.0,10/07/2020
1870,54676,1,2020,2020-07-08 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,09/07/2020
1871,54675,1,2020,2020-07-08 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23221.0,09/07/2020
1872,54664,1,2020,2020-07-07 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,08/07/2020
1873,54663,1,2020,2020-07-07 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23218.0,08/07/2020
1874,54659,1,2020,2020-07-06 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,07/07/2020
1875,54658,1,2020,2020-07-06 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23222.0,07/07/2020
1876,54647,1,2020,2020-07-05 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,06/07/2020
1877,54646,1,2020,2020-07-05 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23227.0,06/07/2020
1878,54635,1,2020,2020-07-02 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,03/07/2020
1879,54634,1,2020,2020-07-02 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23230.0,03/07/2020
1880,54623,1,2020,2020-07-01 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,02/07/2020
1881,54622,1,2020,2020-07-01 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23225.0,02/07/2020
1882,54611,1,2020,2020-06-30 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,01/07/2020
1883,54610,1,2020,2020-06-30 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23235.0,01/07/2020
1884,54599,1,2020,2020-06-29 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,30/06/2020
1885,54598,1,2020,2020-06-29 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23229.0,30/06/2020
1886,42587,1,2020,2020-06-28 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,29/06/2020
1887,42586,1,2020,2020-06-28 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23229.0,29/06/2020
1888,42575,1,2020,2020-06-26 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,27/06/2020
1889,42574,1,2020,2020-06-26 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23232.0,27/06/2020
1890,42563,1,2020,2020-06-25 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,26/06/2020
1891,42562,1,2020,2020-06-25 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23232.0,26/06/2020
1892,42551,1,2020,2020-06-24 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,25/06/2020
1893,42550,1,2020,2020-06-24 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23230.0,25/06/2020
1894,42539,1,2020,2020-06-23 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,24/06/2020
1895,42538,1,2020,2020-06-23 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23228.0,24/06/2020
1896,42516,1,2020,2020-06-22 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,23/06/2020
1897,42515,1,2020,2020-06-22 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23241.0,23/06/2020
1898,42511,1,2020,2020-06-21 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,22/06/2020
1899,42510,1,2020,2020-06-21 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23241.0,22/06/2020
1900,42506,1,2020,2020-06-19 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,20/06/2020
1901,42505,1,2020,2020-06-19 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23234.0,20/06/2020
1902,42494,1,2020,2020-06-18 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,19/06/2020
1903,42493,1,2020,2020-06-18 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23234.0,19/06/2020
1904,42482,1,2020,2020-06-17 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,18/06/2020
1905,42481,1,2020,2020-06-17 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23239.0,18/06/2020
1906,42470,1,2020,2020-06-16 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,17/06/2020
1907,42469,1,2020,2020-06-16 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23240.0,17/06/2020
1908,42458,1,2020,2020-06-15 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,16/06/2020
1909,42457,1,2020,2020-06-15 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23249.0,16/06/2020
1910,42453,1,2020,2020-06-14 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,15/06/2020
1911,42452,1,2020,2020-06-14 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23239.0,15/06/2020
1912,42441,1,2020,2020-06-12 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,13/06/2020
1913,42440,1,2020,2020-06-12 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23222.0,13/06/2020
1914,42429,1,2020,2020-06-11 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,12/06/2020
1915,42428,1,2020,2020-06-11 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23222.0,12/06/2020
1916,42417,1,2020,2020-06-10 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,11/06/2020
1917,42416,1,2020,2020-06-10 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23212.0,11/06/2020
1918,42405,1,2020,2020-06-09 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,10/06/2020
1919,42404,1,2020,2020-06-09 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23222.0,10/06/2020
1920,42393,1,2020,2020-06-08 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,09/06/2020
1921,42392,1,2020,2020-06-08 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23232.0,09/06/2020
1922,42388,1,2020,2020-06-07 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,08/06/2020
1923,42387,1,2020,2020-06-07 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23240.0,08/06/2020
1924,42376,1,2020,2020-06-05 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,06/06/2020
1925,42375,1,2020,2020-06-05 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23245.0,06/06/2020
1926,42364,1,2020,2020-06-04 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,05/06/2020
1927,42363,1,2020,2020-06-04 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23245.0,05/06/2020
1928,42352,1,2020,2020-06-03 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,04/06/2020
1929,42351,1,2020,2020-06-03 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23244.0,04/06/2020
1930,42336,1,2020,2020-06-02 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,03/06/2020
1931,42335,1,2020,2020-06-02 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23246.0,03/06/2020
1932,42324,1,2020,2020-06-01 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,02/06/2020
1933,42323,1,2020,2020-06-01 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23251.0,02/06/2020
1934,42267,1,2020,2020-05-31 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,01/06/2020
1935,42266,1,2020,2020-05-31 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23256.0,01/06/2020
1936,42251,1,2020,2020-05-29 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,30/05/2020
1937,42250,1,2020,2020-05-29 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23261.0,30/05/2020
1938,42239,1,2020,2020-05-28 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,29/05/2020
1939,42238,1,2020,2020-05-28 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23261.0,29/05/2020
1940,42227,1,2020,2020-05-27 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,28/05/2020
1941,42226,1,2020,2020-05-27 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23271.0,28/05/2020
1942,42215,1,2020,2020-05-26 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,27/05/2020
1943,42214,1,2020,2020-05-26 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23260.0,27/05/2020
1944,42203,1,2020,2020-05-25 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,26/05/2020
1945,42202,1,2020,2020-05-25 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23270.0,26/05/2020
1946,42198,1,2020,2020-05-24 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,25/05/2020
1947,42197,1,2020,2020-05-24 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23257.0,25/05/2020
1948,42179,1,2020,2020-05-22 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,23/05/2020
1949,42178,1,2020,2020-05-22 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23242.0,23/05/2020
1950,42174,1,2020,2020-05-21 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,22/05/2020
1951,42173,1,2020,2020-05-21 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23242.0,22/05/2020
1952,42162,1,2020,2020-05-20 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,21/05/2020
1953,42161,1,2020,2020-05-20 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23247.0,21/05/2020
1954,42150,1,2020,2020-05-19 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,20/05/2020
1955,42149,1,2020,2020-05-19 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23249.0,20/05/2020
1956,42138,1,2020,2020-05-18 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,19/05/2020
1957,42137,1,2020,2020-05-18 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23259.0,19/05/2020
1958,42133,1,2020,2020-05-17 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,18/05/2020
1959,42132,1,2020,2020-05-17 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23265.0,18/05/2020
1960,42121,1,2020,2020-05-15 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,16/05/2020
1961,42120,1,2020,2020-05-15 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23263.0,16/05/2020
1962,42109,1,2020,2020-05-14 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,15/05/2020
1963,42108,1,2020,2020-05-14 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23263.0,15/05/2020
1964,42097,1,2020,2020-05-13 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,14/05/2020
1965,42096,1,2020,2020-05-13 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23253.0,14/05/2020
1966,42085,1,2020,2020-05-12 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,13/05/2020
1967,42084,1,2020,2020-05-12 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23244.0,13/05/2020
1968,42080,1,2020,2020-05-11 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,12/05/2020
1969,42079,1,2020,2020-05-11 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23245.0,12/05/2020
1970,42068,1,2020,2020-05-10 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,11/05/2020
1971,42067,1,2020,2020-05-10 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23252.0,11/05/2020
1972,42056,1,2020,2020-05-08 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,09/05/2020
1973,42055,1,2020,2020-05-08 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23262.0,09/05/2020
1974,42044,1,2020,2020-05-07 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,08/05/2020
1975,42043,1,2020,2020-05-07 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23262.0,08/05/2020
1976,42032,1,2020,2020-05-06 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,07/05/2020
1977,42031,1,2020,2020-05-06 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23265.0,07/05/2020
1978,42020,1,2020,2020-05-05 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,06/05/2020
1979,42019,1,2020,2020-05-05 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23254.0,06/05/2020
1980,42008,1,2020,2020-05-04 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,05/05/2020
1981,42007,1,2020,2020-05-04 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23262.0,05/05/2020
1982,41996,1,2020,2020-05-03 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,04/05/2020
1983,41995,1,2020,2020-05-03 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23247.0,04/05/2020
1984,41932,1,2020,2020-04-28 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,29/04/2020
1985,41931,1,2020,2020-04-28 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23257.0,29/04/2020
1986,41920,1,2020,2020-04-27 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,28/04/2020
1987,41919,1,2020,2020-04-27 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23262.0,28/04/2020
1988,41915,1,2020,2020-04-26 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,27/04/2020
1989,41914,1,2020,2020-04-26 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23272.0,27/04/2020
1990,41903,1,2020,2020-04-24 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,25/04/2020
1991,41902,1,2020,2020-04-24 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23272.0,25/04/2020
1992,41891,1,2020,2020-04-23 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,24/04/2020
1993,41890,1,2020,2020-04-23 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23272.0,24/04/2020
1994,41879,1,2020,2020-04-22 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,23/04/2020
1995,41878,1,2020,2020-04-22 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23261.0,23/04/2020
1996,41867,1,2020,2020-04-21 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,22/04/2020
1997,41866,1,2020,2020-04-21 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23256.0,22/04/2020
1998,41851,1,2020,2020-04-20 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,21/04/2020
1999,41850,1,2020,2020-04-20 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23246.0,21/04/2020
2000,41846,1,2020,2020-04-19 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,20/04/2020
2001,41845,1,2020,2020-04-19 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23238.0,20/04/2020
2002,41834,1,2020,2020-04-17 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,18/04/2020
2003,41833,1,2020,2020-04-17 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23241.0,18/04/2020
2004,41822,1,2020,2020-04-16 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,17/04/2020
2005,41821,1,2020,2020-04-16 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23241.0,17/04/2020
2006,41810,1,2020,2020-04-15 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,16/04/2020
2007,41809,1,2020,2020-04-15 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23236.0,16/04/2020
2008,41798,1,2020,2020-04-14 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,15/04/2020
2009,41797,1,2020,2020-04-14 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23227.0,15/04/2020
2010,41786,1,2020,2020-04-13 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,14/04/2020
2011,41785,1,2020,2020-04-13 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23223.0,14/04/2020
2012,41781,1,2020,2020-04-12 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,13/04/2020
2013,41780,1,2020,2020-04-12 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23216.0,13/04/2020
2014,41769,1,2020,2020-04-10 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,11/04/2020
2015,41768,1,2020,2020-04-10 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23221.0,11/04/2020
2016,41757,1,2020,2020-04-09 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,10/04/2020
2017,41756,1,2020,2020-04-09 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23221.0,10/04/2020
2018,41743,1,2020,2020-04-08 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,09/04/2020
2019,41742,1,2020,2020-04-08 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23235.0,09/04/2020
2020,41731,1,2020,2020-04-07 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,08/04/2020
2021,41730,1,2020,2020-04-07 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23225.0,08/04/2020
2022,41719,1,2020,2020-04-06 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,07/04/2020
2023,41718,1,2020,2020-04-06 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23230.0,07/04/2020
2024,41714,1,2020,2020-04-05 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,06/04/2020
2025,41713,1,2020,2020-04-05 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23234.0,06/04/2020
2026,41702,1,2020,2020-04-03 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,04/04/2020
2027,41701,1,2020,2020-04-03 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23239.0,04/04/2020
2028,41690,1,2020,2020-04-02 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,03/04/2020
2029,41689,1,2020,2020-04-02 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23239.0,03/04/2020
2030,41678,1,2020,2020-03-31 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,01/04/2020
2031,41677,1,2020,2020-03-31 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23232.0,01/04/2020
2032,41659,1,2020,2020-03-30 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,31/03/2020
2033,41658,1,2020,2020-03-30 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23235.0,31/03/2020
2034,41654,1,2020,2020-03-29 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,30/03/2020
2035,41653,1,2020,2020-03-29 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23230.0,30/03/2020
2036,41613,1,2020,2020-03-27 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,28/03/2020
2037,41612,1,2020,2020-03-27 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23235.0,28/03/2020
2038,41561,1,2020,2020-03-26 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,27/03/2020
2039,41560,1,2020,2020-03-26 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23235.0,27/03/2020
2040,41549,1,2020,2020-03-25 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,26/03/2020
2041,41548,1,2020,2020-03-25 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23245.0,26/03/2020
2042,41537,1,2020,2020-03-24 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,25/03/2020
2043,41536,1,2020,2020-03-24 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23250.0,25/03/2020
2044,41525,1,2020,2020-03-23 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,24/03/2020
2045,41524,1,2020,2020-03-23 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23260.0,24/03/2020
2046,41520,1,2020,2020-03-22 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,23/03/2020
2047,41519,1,2020,2020-03-22 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23259.0,23/03/2020
2048,41508,1,2020,2020-03-20 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,21/03/2020
2049,41507,1,2020,2020-03-20 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23252.0,21/03/2020
2050,41496,1,2020,2020-03-19 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,20/03/2020
2051,41495,1,2020,2020-03-19 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23252.0,20/03/2020
2052,41477,1,2020,2020-03-18 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,19/03/2020
2053,41476,1,2020,2020-03-18 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23242.0,19/03/2020
2054,41472,1,2020,2020-03-17 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,18/03/2020
2055,41471,1,2020,2020-03-17 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23232.0,18/03/2020
2056,41467,1,2020,2020-03-16 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,17/03/2020
2057,41466,1,2020,2020-03-16 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23227.0,17/03/2020
2058,41455,1,2020,2020-03-15 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,16/03/2020
2059,41454,1,2020,2020-03-15 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23222.0,16/03/2020
