,ReportDataID,TermID,TermYear,TernDay,NormID,GroupName,NormGroupID,NormName,UnitCode,CssStyle,NormTypeID,FromSource,NormValue,ReportTime
7299,68914,1,2022,2022-10-20 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.33,21/10/2022
7300,68913,1,2022,2022-10-20 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.64,21/10/2022
7301,68885,1,2022,2022-10-19 17:00:00,501,,0,9 months,%,Padding1,66,,10.26,20/10/2022
7302,68884,1,2022,2022-10-19 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.52,20/10/2022
7303,68883,1,2022,2022-10-19 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.23,20/10/2022
7304,68882,1,2022,2022-10-19 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.06,20/10/2022
7305,68881,1,2022,2022-10-19 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.09,20/10/2022
7306,68880,1,2022,2022-10-19 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.92,20/10/2022
7307,68879,1,2022,2022-10-19 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.04,20/10/2022
7308,68872,1,2022,2022-10-18 17:00:00,501,,0,9 months,%,Padding1,66,,10.26,19/10/2022
7309,68871,1,2022,2022-10-18 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.76,19/10/2022
7310,68870,1,2022,2022-10-18 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.41,19/10/2022
7311,68869,1,2022,2022-10-18 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.67,19/10/2022
7312,68868,1,2022,2022-10-18 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.11,19/10/2022
7313,68867,1,2022,2022-10-18 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.01,19/10/2022
7314,68866,1,2022,2022-10-18 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.03,19/10/2022
7315,68864,1,2022,2022-10-17 17:00:00,501,,0,9 months,%,Padding1,66,,10.26,18/10/2022
7316,68863,1,2022,2022-10-17 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.3,18/10/2022
7317,68862,1,2022,2022-10-17 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.99,18/10/2022
7318,68861,1,2022,2022-10-17 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.54,18/10/2022
7319,68860,1,2022,2022-10-17 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.98,18/10/2022
7320,68859,1,2022,2022-10-17 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.04,18/10/2022
7321,68858,1,2022,2022-10-17 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.23,18/10/2022
7322,68851,1,2022,2022-10-16 17:00:00,501,,0,9 months,%,Padding1,66,,10.26,17/10/2022
7323,68850,1,2022,2022-10-16 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.09,17/10/2022
7324,68849,1,2022,2022-10-16 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.7,17/10/2022
7325,68848,1,2022,2022-10-16 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.78,17/10/2022
7326,68847,1,2022,2022-10-16 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.35,17/10/2022
7327,68846,1,2022,2022-10-16 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.95,17/10/2022
7328,68845,1,2022,2022-10-16 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.1,17/10/2022
7329,68761,1,2022,2022-10-13 17:00:00,501,,0,9 months,%,Padding1,66,,10.26,14/10/2022
7330,68760,1,2022,2022-10-13 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.5,14/10/2022
7331,68759,1,2022,2022-10-13 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.95,14/10/2022
7332,68758,1,2022,2022-10-13 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.12,14/10/2022
7333,68757,1,2022,2022-10-13 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.54,14/10/2022
7334,68756,1,2022,2022-10-13 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.47,14/10/2022
7335,68755,1,2022,2022-10-13 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.92,14/10/2022
7336,68743,1,2022,2022-10-12 17:00:00,501,,0,9 months,%,Padding1,66,,10.26,13/10/2022
7337,68742,1,2022,2022-10-12 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,9.06,13/10/2022
7338,68741,1,2022,2022-10-12 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,9.22,13/10/2022
7339,68740,1,2022,2022-10-12 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.5,13/10/2022
7340,68739,1,2022,2022-10-12 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.2,13/10/2022
7341,68738,1,2022,2022-10-12 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.34,13/10/2022
7342,68737,1,2022,2022-10-12 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.48,13/10/2022
7343,68730,1,2022,2022-10-11 17:00:00,501,,0,9 months,%,Padding1,66,,10.62,12/10/2022
7344,68729,1,2022,2022-10-11 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.32,12/10/2022
7345,68728,1,2022,2022-10-11 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,9.63,12/10/2022
7346,68727,1,2022,2022-10-11 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.0,12/10/2022
7347,68726,1,2022,2022-10-11 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.05,12/10/2022
7348,68725,1,2022,2022-10-11 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.75,12/10/2022
7349,68724,1,2022,2022-10-11 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.51,12/10/2022
7350,68717,1,2022,2022-10-10 17:00:00,501,,0,9 months,%,Padding1,66,,10.13,11/10/2022
7351,68716,1,2022,2022-10-10 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,9.72,11/10/2022
7352,68715,1,2022,2022-10-10 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.05,11/10/2022
7353,68714,1,2022,2022-10-10 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.0,11/10/2022
7354,68713,1,2022,2022-10-10 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.85,11/10/2022
7355,68712,1,2022,2022-10-10 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.89,11/10/2022
7356,68711,1,2022,2022-10-10 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.02,11/10/2022
7357,68704,1,2022,2022-10-09 17:00:00,501,,0,9 months,%,Padding1,66,,10.13,10/10/2022
7358,68703,1,2022,2022-10-09 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.25,10/10/2022
7359,68702,1,2022,2022-10-09 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.47,10/10/2022
7360,68701,1,2022,2022-10-09 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.98,10/10/2022
7361,68700,1,2022,2022-10-09 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.6,10/10/2022
7362,68699,1,2022,2022-10-09 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.51,10/10/2022
7363,68698,1,2022,2022-10-09 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.47,10/10/2022
7364,68691,1,2022,2022-10-06 17:00:00,501,,0,9 months,%,Padding1,66,,10.13,07/10/2022
7365,68690,1,2022,2022-10-06 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.74,07/10/2022
7366,68689,1,2022,2022-10-06 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.58,07/10/2022
7367,68688,1,2022,2022-10-06 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.92,07/10/2022
7368,68687,1,2022,2022-10-06 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.95,07/10/2022
7369,68686,1,2022,2022-10-06 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.79,07/10/2022
7370,68685,1,2022,2022-10-06 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.61,07/10/2022
7371,68673,1,2022,2022-10-05 17:00:00,501,,0,9 months,%,Padding1,66,,10.13,06/10/2022
7372,68672,1,2022,2022-10-05 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.8,06/10/2022
7373,68671,1,2022,2022-10-05 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,9.13,06/10/2022
7374,68670,1,2022,2022-10-05 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.98,06/10/2022
7375,68669,1,2022,2022-10-05 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.06,06/10/2022
7376,68668,1,2022,2022-10-05 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.91,06/10/2022
7377,68667,1,2022,2022-10-05 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.86,06/10/2022
7378,68660,1,2022,2022-10-04 17:00:00,501,,0,9 months,%,Padding1,66,,9.72,05/10/2022
7379,68659,1,2022,2022-10-04 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.21,05/10/2022
7380,68658,1,2022,2022-10-04 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.16,05/10/2022
7381,68657,1,2022,2022-10-04 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.69,05/10/2022
7382,68656,1,2022,2022-10-04 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.47,05/10/2022
7383,68655,1,2022,2022-10-04 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,9.48,05/10/2022
7384,68654,1,2022,2022-10-04 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.44,05/10/2022
7385,68647,1,2022,2022-10-03 17:00:00,501,,0,9 months,%,Padding1,66,,8.77,04/10/2022
7386,68646,1,2022,2022-10-03 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.91,04/10/2022
7387,68645,1,2022,2022-10-03 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.48,04/10/2022
7388,68644,1,2022,2022-10-03 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.78,04/10/2022
7389,68643,1,2022,2022-10-03 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.0,04/10/2022
7390,68642,1,2022,2022-10-03 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.43,04/10/2022
7391,68641,1,2022,2022-10-03 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.88,04/10/2022
7392,68639,1,2022,2022-10-02 17:00:00,501,,0,9 months,%,Padding1,66,,8.74,03/10/2022
7393,68638,1,2022,2022-10-02 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.01,03/10/2022
7394,68637,1,2022,2022-10-02 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.8,03/10/2022
7395,68636,1,2022,2022-10-02 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.78,03/10/2022
7396,68635,1,2022,2022-10-02 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.1,03/10/2022
7397,68634,1,2022,2022-10-02 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.45,03/10/2022
7398,68633,1,2022,2022-10-02 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.26,03/10/2022
7399,68621,1,2022,2022-09-29 17:00:00,501,,0,9 months,%,Padding1,66,,8.8,30/09/2022
7400,68620,1,2022,2022-09-29 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.93,30/09/2022
7401,68619,1,2022,2022-09-29 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.21,30/09/2022
7402,68618,1,2022,2022-09-29 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.29,30/09/2022
7403,68617,1,2022,2022-09-29 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.59,30/09/2022
7404,68616,1,2022,2022-09-29 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.48,30/09/2022
7405,68615,1,2022,2022-09-29 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.93,30/09/2022
7406,68603,1,2022,2022-09-28 17:00:00,501,,0,9 months,%,Padding1,66,,8.44,29/09/2022
7407,68602,1,2022,2022-09-28 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.29,29/09/2022
7408,68601,1,2022,2022-09-28 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.07,29/09/2022
7409,68600,1,2022,2022-09-28 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.93,29/09/2022
7410,68599,1,2022,2022-09-28 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.31,29/09/2022
7411,68598,1,2022,2022-09-28 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.52,29/09/2022
7412,68597,1,2022,2022-09-28 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.98,29/09/2022
7413,68595,1,2022,2022-09-27 17:00:00,501,,0,9 months,%,Padding1,66,,6.88,28/09/2022
7414,68594,1,2022,2022-09-27 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.69,28/09/2022
7415,68593,1,2022,2022-09-27 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.92,28/09/2022
7416,68592,1,2022,2022-09-27 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.89,28/09/2022
7417,68591,1,2022,2022-09-27 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.64,28/09/2022
7418,68590,1,2022,2022-09-27 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.52,28/09/2022
7419,68589,1,2022,2022-09-27 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.06,28/09/2022
7420,68485,1,2022,2022-09-26 17:00:00,501,,0,9 months,%,Padding1,66,,8.85,27/09/2022
7421,68484,1,2022,2022-09-26 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.75,27/09/2022
7422,68483,1,2022,2022-09-26 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.9,27/09/2022
7423,68482,1,2022,2022-09-26 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.86,27/09/2022
7424,68481,1,2022,2022-09-26 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.46,27/09/2022
7425,68480,1,2022,2022-09-26 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.5,27/09/2022
7426,68479,1,2022,2022-09-26 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.16,27/09/2022
7427,68472,1,2022,2022-09-25 17:00:00,501,,0,9 months,%,Padding1,66,,8.54,26/09/2022
7428,68471,1,2022,2022-09-25 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.87,26/09/2022
7429,68470,1,2022,2022-09-25 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.72,26/09/2022
7430,68469,1,2022,2022-09-25 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.69,26/09/2022
7431,68468,1,2022,2022-09-25 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.47,26/09/2022
7432,68467,1,2022,2022-09-25 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.55,26/09/2022
7433,68466,1,2022,2022-09-25 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.12,26/09/2022
7434,68459,1,2022,2022-09-22 17:00:00,501,,0,9 months,%,Padding1,66,,8.8,23/09/2022
7435,68458,1,2022,2022-09-22 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.46,23/09/2022
7436,68457,1,2022,2022-09-22 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.49,23/09/2022
7437,68456,1,2022,2022-09-22 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.89,23/09/2022
7438,68455,1,2022,2022-09-22 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.39,23/09/2022
7439,68454,1,2022,2022-09-22 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.34,23/09/2022
7440,68453,1,2022,2022-09-22 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.08,23/09/2022
7441,68441,1,2022,2022-09-21 17:00:00,501,,0,9 months,%,Padding1,66,,8.2,22/09/2022
7442,68440,1,2022,2022-09-21 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.14,22/09/2022
7443,68439,1,2022,2022-09-21 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.74,22/09/2022
7444,68438,1,2022,2022-09-21 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.25,22/09/2022
7445,68437,1,2022,2022-09-21 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.31,22/09/2022
7446,68436,1,2022,2022-09-21 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.15,22/09/2022
7447,68435,1,2022,2022-09-21 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.89,22/09/2022
7448,68428,1,2022,2022-09-20 17:00:00,501,,0,9 months,%,Padding1,66,,8.13,21/09/2022
7449,68427,1,2022,2022-09-20 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.63,21/09/2022
7450,68426,1,2022,2022-09-20 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.74,21/09/2022
7451,68425,1,2022,2022-09-20 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.59,21/09/2022
7452,68424,1,2022,2022-09-20 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.08,21/09/2022
7453,68423,1,2022,2022-09-20 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.0,21/09/2022
7454,68422,1,2022,2022-09-20 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.68,21/09/2022
7455,68415,1,2022,2022-09-19 17:00:00,501,,0,9 months,%,Padding1,66,,6.31,20/09/2022
7456,68414,1,2022,2022-09-19 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.09,20/09/2022
7457,68413,1,2022,2022-09-19 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.72,20/09/2022
7458,68412,1,2022,2022-09-19 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.19,20/09/2022
7459,68411,1,2022,2022-09-19 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.11,20/09/2022
7460,68410,1,2022,2022-09-19 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.71,20/09/2022
7461,68409,1,2022,2022-09-19 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.61,20/09/2022
7462,68402,1,2022,2022-09-18 17:00:00,501,,0,9 months,%,Padding1,66,,6.31,19/09/2022
7463,68401,1,2022,2022-09-18 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,8.09,19/09/2022
7464,68400,1,2022,2022-09-18 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.64,19/09/2022
7465,68399,1,2022,2022-09-18 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.28,19/09/2022
7466,68398,1,2022,2022-09-18 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.32,19/09/2022
7467,68397,1,2022,2022-09-18 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.39,19/09/2022
7468,68396,1,2022,2022-09-18 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.26,19/09/2022
7469,68389,1,2022,2022-09-15 17:00:00,501,,0,9 months,%,Padding1,66,,7.92,16/09/2022
7470,68388,1,2022,2022-09-15 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.82,16/09/2022
7471,68387,1,2022,2022-09-15 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.59,16/09/2022
7472,68386,1,2022,2022-09-15 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.29,16/09/2022
7473,68385,1,2022,2022-09-15 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.4,16/09/2022
7474,68384,1,2022,2022-09-15 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.5,16/09/2022
7475,68383,1,2022,2022-09-15 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.25,16/09/2022
7476,68371,1,2022,2022-09-14 17:00:00,501,,0,9 months,%,Padding1,66,,7.92,15/09/2022
7477,68370,1,2022,2022-09-14 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.18,15/09/2022
7478,68369,1,2022,2022-09-14 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.84,15/09/2022
7479,68368,1,2022,2022-09-14 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.17,15/09/2022
7480,68367,1,2022,2022-09-14 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.81,15/09/2022
7481,68366,1,2022,2022-09-14 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.39,15/09/2022
7482,68365,1,2022,2022-09-14 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.21,15/09/2022
7483,68358,1,2022,2022-09-13 17:00:00,501,,0,9 months,%,Padding1,66,,8.12,14/09/2022
7484,68357,1,2022,2022-09-13 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.64,14/09/2022
7485,68356,1,2022,2022-09-13 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.67,14/09/2022
7486,68355,1,2022,2022-09-13 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.09,14/09/2022
7487,68354,1,2022,2022-09-13 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.06,14/09/2022
7488,68353,1,2022,2022-09-13 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.48,14/09/2022
7489,68352,1,2022,2022-09-13 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.17,14/09/2022
7490,68345,1,2022,2022-09-12 17:00:00,501,,0,9 months,%,Padding1,66,,8.2,13/09/2022
7491,68344,1,2022,2022-09-12 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,7.16,13/09/2022
7492,68343,1,2022,2022-09-12 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,6.18,13/09/2022
