,quarter,cash_cycle,net_profit,profit_growth_(%),revenue,revenue_growth_(%),market_capital,eps_(vnd),p/e,p/b,p/s,p/cash_flow,outstanding_share,ev/ebitda,bvps_(vnd),cash_ratio,dept/equity,roe_(%),roa_(%),days_sales_outstanding,days_inventory_outstanding,quick_ratio,days_payable_outstanding,gross_profit_margin_(%),ebit_margin_(%),net_profit_margin_(%),current_ratio,asset_turnover,(st_+_lt_borrowings)/equity,financial_leverage,roic_(%),interest_coverage,fixed_asset_turnover,symbol,net_interest_income,net_interest_income_growth_(%)
1601,Q1 2018,23860.4912960868,50871978637,19.96916672677326,18071552035.0,0.7469241278465756,513.6435736672,513.6435736672,0.0309464042,0.0309464042,0.0309464042,0.0309464042,0.0309464042,0.0309464042,0.0309464042,0.0309464042,1.7332107189,0.0926158548,0.0304054578,1841.651590786,22712.5262948682,0.172755384,693.6865895674,0.110364052,-0.143766911,3.2570508595,1.5145179577,0.0024243927,0.2774339309,3.0460273088,0.0451994202,0.3064834747,0.3064834747,SJS,,
1602,Q2 2018,38746.5654019613,2909789974,-0.7403861848730116,12997430530.0,-0.25372246364471507,2198503829750.0,29.09789974,113897480.0,113897480.0,113897480.0,113897480.0,113897480.0,0.0558256146,0.0558256146,0.0558256146,1.9113733597,0.0866504774,0.0290864337,1952.5167483496,37944.1179036083,0.1617458888,1150.0692499966,0.361785716,0.182454828,0.2238742471,1.4192722409,0.0020481176,0.2736952714,2.979068461,0.0492195493,19.4276171034,0.2627299184,SJS,,
1603,Q3 2018,4681.6088650656,10075231727,-0.5420438209624272,92931946750.0,4.50778651303593,100.75231727,100.75231727,0.0415971392,0.0415971392,0.0415971392,0.0415971392,0.0415971392,0.0415971392,0.0415971392,0.0415971392,1.9086607017,0.0791685735,0.0272894505,244.3707894209,4572.497626105,0.1486840585,135.2595504603,0.2372230675,-0.0209469471,0.1084151584,1.4268834398,0.0145423385,0.2621083603,2.901068808,0.0505468077,1.9359821107,1.9359821107,SJS,,
1604,Q4 2018,1257.2969964474,47191046985,-0.5757889862473168,345524184487.0,338.01997707759347,2141272624000.0,471.91046985,19.7037721924,0.962921767,4.5844535876,79.2319858589,113897480.0,38.2872848338,19523.9121651682,0.0174826057,1.8621484045,0.0502085865,0.0173893637,73.3015231042,1229.3917832126,0.1335269727,45.3963098694,0.2382823468,0.1809360233,0.13657813,1.3532483031,0.0537704391,0.2464633827,2.8873159061,0.0214542974,366.943033961,7.4454719614,SJS,,
1605,Q1 2019,5604.966039846,8418763435,-0.8345107923740772,77992477237.0,3.315759769052952,1936257160000.0,73.9156243794,28.2273156757,0.8681380465,3.6571378712,12.2356581935,113897480.0,30.7076514354,19582.1391180384,0.0261410247,1.8990473387,0.0311745435,0.010644079,333.9365653392,5498.6999422587,0.1199414039,227.6704677519,0.2476104791,0.1473865376,0.1079432752,1.25501833,0.0120018266,0.2437268616,2.928815485,0.0266176047,0.5531386656,0.5531386656,SJS,,
1606,Q2 2019,3589.7903718346,6775201198,1.3284158851803094,118953266268.0,8.15206017015734,1651513460000.0,59.4853663145,22.7918863333,0.7803556661,2.5991636563,32.1840381534,113897480.0,23.968739236,18581.2708620682,0.0139489996,2.0270508671,0.0331252399,0.011192787,203.3278070988,3528.8017287496,0.0976979179,142.3391640138,0.2334908323,0.0985110634,0.056956832,1.116018671,0.0182394584,0.236655673,2.9595166871,0.0303302799,0.505568473,0.505568473,SJS,,
1607,Q3 2019,9025.4240200227,5065720558,-0.4972105163174874,47232199049.0,-0.49175498092102543,1981816152000.0,44.4763534297,29.3815454935,0.9341907197,3.3607071454,52.0683153343,113897480.0,24.8214207486,18625.7470046308,0.0127718156,2.0403275568,0.0310357117,0.0103634336,485.5919290471,8911.6553923003,0.0922241462,371.8233013247,0.2338560459,0.1598190622,0.107251423,1.1046845283,0.0072456706,0.2356248105,2.994732536,0.0341372872,0.2026495998,0.2026495998,SJS,,
1608,Q4 2019,1026.3317465606,78991171958,0.6738592806196457,476996950156.0,0.38050235431189194,2072934136000.0,693.5319944329,19.9370396651,0.9396709021,2.9785274554,-537.8313048286,113897480.0,16.8765629375,19368.4831148415,0.0197753604,1.9774786536,0.0457716425,0.0151313723,57.9375842523,1011.6126054325,0.1356340649,43.2184431242,0.2891657632,0.2480215751,0.1756513903,1.1103164184,0.068170066,0.2443575029,3.0249498555,0.0522127793,1.9478457193,1.9478457193,SJS,,
1609,Q1 2020,18496.1301463904,6663217460,-0.2085277711571664,40633742963.0,-0.4790043296159958,2232390608000.0,58.5021639739,22.8973065178,1.008905911,3.4003213016,75.4785111743,113897480.0,18.9742184092,19426.9850014504,0.013904642,2.031296174,0.0450538285,0.0147251126,698.953499435,18537.743552808,0.1435610975,740.5669058526,0.5687828163,0.2256496251,0.1639823697,1.0938611666,0.0060436593,0.2634985934,3.0596593589,0.0512506311,0.1777711204,0.1777711204,SJS,,
1610,Q2 2020,22304.2454702931,14415521974,1.1276891346422862,47283015059.0,-0.6025076356249685,2739234394000.0,126.5663675776,26.0541678991,1.3015565768,4.6836274263,28.0487213247,113897480.0,20.7459558413,18477.8752057113,0.0222238587,2.2356562386,0.0486507085,0.0156421795,542.7960528339,22593.0305032336,0.1400488721,831.5810857744,0.6892082446,0.4484553718,0.3048773847,1.04996372,0.006906883,0.2594394552,3.1102256951,0.0545703772,5.5003706525,0.208931844,SJS,,
1611,Q3 2020,1841.0025325302,9558706581,0.8869391770741255,121105984180.0,1.5640555938198277,3940852808000.0,83.9241737399,35.947129471,1.8640434601,5.9825284479,61.2423065985,113897480.0,27.5827551372,18561.7989815578,0.018474834,2.2916066775,0.0507725843,0.0160099488,207.4643467433,1776.9450774598,0.1462830058,143.4068916729,0.2191350517,0.1200652846,0.0789284414,1.1070888862,0.0173710984,0.2679583778,3.1713145851,0.0568336361,4.5146497583,0.5404588697,SJS,,
1612,Q4 2020,592.7658514185,6984285144,-0.9115814467506118,926182763362.0,0.9416953568761719,5273453324000.0,61.3210955799,173.9830060192,2.4944556314,4.6425252549,86.3558934387,113897480.0,15.8412618453,18561.1639740581,0.0626836068,2.250267098,0.0175851472,0.0054163902,34.7082870617,589.2031851203,0.1837761944,31.1456207635,0.3699540976,0.3336431755,0.0075409362,1.1843510495,0.1314475039,0.3145259884,3.2466544106,0.1277659921,95.761695549,4.1747404435,SJS,,
1613,Q1 2021,3342.6621633277,20080885071,2.0136919876242487,159182596594.0,2.917497749073902,7152761744000.0,176.3075028267,140.1413026872,3.3515729632,5.7050742767,75.8607489677,113897480.0,19.8908186918,18737.4706409922,0.0414026199,2.2151106461,0.0240777965,0.0072915265,226.4905887297,3324.5405835725,0.1295432157,208.3690089745,0.3498087511,0.2274990409,0.1261500032,1.0203049086,0.0226499235,0.2782836927,3.3021612709,0.1380886991,10.4838918068,0.7247827216,SJS,,
1614,Q2 2021,2820.9879601514,14972741864,0.03865415980115102,182436425645.0,2.858392393491719,7858926120000.0,136.0479597345,152.3140287891,3.7215541855,5.6583498854,429.4940652526,113897480.0,20.6865704276,18540.6409688608,0.0567954315,2.2626168282,0.0245637425,0.0074046528,173.127017621,2814.853139923,0.1304698688,166.9921973926,0.3138180338,0.2024275321,0.085798147,1.0077378074,0.0256851945,0.2630434094,3.3173388777,0.1430621394,3.6717269509,0.8302470023,SJS,,
1615,Q3 2021,2460.7761414549,13156636306,0.37640340714628323,184791040189.0,0.5258621730396478,9419321596000.0,115.5135186775,170.6559291381,4.4328536453,6.484488584,165.8159379335,113897480.0,23.7010606628,18656.1539398765,0.061159918,2.2122847022,0.0259831459,0.0078529253,150.2735715306,2449.5937523538,0.1287020145,139.0911824295,0.2653191983,0.1457804515,0.0711973713,0.9727183279,0.0262893786,0.2405966923,3.3087219051,0.1470744772,7.8815143776,0.8575265765,SJS,,
1616,Q4 2021,1601.1365517881,505387776,-0.9276392979982836,220243055982.0,-0.7622034605972066,9168747140000.0,4.4372375237,141.5398843556,4.2815464467,12.2735046052,-23.0331585924,113897480.0,65.5924853947,18801.617827225,0.1028895532,2.1872260396,0.0229353569,0.0069580642,105.2787570655,1586.5031014044,0.1677660394,90.6453066818,0.0645071005,0.0069212408,0.002294682,1.2178918071,0.0315932435,0.5531218756,3.2962266773,0.0343421387,3.4172616422,1.0320863458,SJS,,
1617,Q1 2022,1954.5256436495,11539743969,-0.4253368848933242,192473900996.0,0.20913909632288807,7961433852000.0,101.3174187911,198.1703354402,3.6978385032,10.2076938037,-8.7942294256,113897480.0,109.2196684188,18902.9347656594,0.0690370365,2.0438315689,0.0188723207,0.0057960726,97.6574709268,1946.8833659956,0.1289046886,90.0151932729,0.1419909591,0.06739705,0.0599548506,1.2381224684,0.0281660105,0.649861925,3.2560531756,0.024511417,0.9104602826,0.9104602826,SJS,,
1618,Q2 2022,9551.3942752491,7326931224,-0.5106486647167379,44951052462.0,-0.7536070315833227,6947746280000.0,64.3294826358,213.5871859266,2.8720470972,10.8143021474,-6.1708383295,113897480.0,165.084005176,21239.2060210814,0.0428226291,1.7219771813,0.0147482784,0.0047464753,374.81830573,9486.780426742,0.1054267217,310.2044572229,0.2345638306,0.0262409151,0.1629979905,1.3494446748,0.0066739915,0.6307347852,3.1072063877,0.0123772049,0.2145466448,0.2145466448,SJS,,
1619,Q3 2022,3167.13313411,2586911701,-0.8033759054493089,130604925948.0,-0.2932291207711137,5341791812000.0,22.7127410183,243.2611980421,2.2065976833,9.08046502,-4.5133486397,113897480.0,169.8359181893,21254.4408770326,0.0269561654,1.7381237302,0.009632914,0.0032301438,120.9343529389,3149.1044290315,0.0882362798,102.9056478604,0.1947090402,0.1272898296,0.0198071526,1.3212225364,0.0193124532,0.6303955195,2.9821935836,0.0085527674,0.62888569,0.62888569,SJS,,
1620,Q4 2022,16263.0058208109,96781927297,190.5003327998974,11613462434.0,-0.9472697907218053,4726745420000.0,849.7324624964,39.492588646,1.8765667212,12.4449983668,-7.1781049936,113897480.0,363.3406211339,22114.8545001347,0.0273669277,1.6518180359,0.0497282801,0.0174638157,1235.91907662,15569.036200499,0.0788747174,541.9494563081,-0.8462102496,-1.9012674903,8.3335979986,1.1865975548,0.0017065144,0.624670676,2.8475037188,0.0021865843,-49.4990646406,0.0564083331,SJS,,
1621,Q1 2023,7651.3907468089,12421352631,0.07639759290746186,54393279842.0,-0.7173991925111426,6514935856000.0,109.0578257063,54.6932700519,2.5740883778,26.9699556186,-22.3198811429,113897480.0,13015.9079749845,22221.4592529791,0.0190907674,1.6435197302,0.048184118,0.0175257081,234.95436821,7701.4413122749,0.0731540074,285.004933676,0.1922733387,-0.0541850633,0.2283618981,1.1895677194,0.0079630781,0.6079742664,2.7493392905,-0.0017598569,0.2664837025,0.2664837025,SJS,,
1622,Q2 2023,18298.0505301582,56757458859,6.746416217622736,18587971509.0,-0.5864841757662159,6947746280000.0,507.5285507495,38.7885285441,2.5264329324,30.3797690373,-13.1084936795,113897480.0,-553.399597674,22719.7798379385,0.0229260822,1.6208092177,0.0674460631,0.024782277,942.9202590461,18023.4992658744,0.0894660835,668.3689947623,-0.4919247465,-1.1108174373,4.5304312046,1.2233868996,0.0018541663,0.5969574226,2.7215442352,-0.0054397616,-29.9714412347,0.0630528998,SJS,,
1623,Q3 2023,3378.4274674726,35442808325,12.700818745107991,173242368384.0,0.3264612121366386,7938654356000.0,311.1816725445,39.4166561108,3.0263610564,30.7894205489,-35.7539411305,113897480.0,349.9790001926,23030.9598561531,0.0195948441,1.6073109642,0.0785239474,0.0292310811,69.9675033851,3433.1854903194,0.1162292491,124.7255262319,0.4188473936,0.3387878126,0.2045851061,1.3069898905,0.0249290742,0.5833953666,2.6863169026,0.0046575191,0.8636465713,0.8636465713,SJS,,
1624,Q4 2016,102569981622.0,102569981622,-0.599443096376305,628816411789.0,0.4952249096695241,10727610975000.0,191.9075714046,12.2371218702,1.5172752257,4.8393006908,21.6236914488,489845250.0,12.6842997535,14433.7689231243,0.296858418,0.8494016151,0.1201371207,0.0637410589,0.0,0.3136226887,0.3136226887,1.256916966,0.3350188975,0.2710366804,0.1577973217,2.0344210593,0.0429578292,0.6737917411,1.8847681976,0.1016947267,4.4295976447,4.4295976447,SSI,,
1625,Q1 2017,294619407907.0,294619407907,0.5360240222095144,545186538325.0,0.23785915770755867,12882930075000.0,613.73284914,12.6870050135,1.5402593973,5.3800126585,10.3565063935,489845250.0,12.2795277354,17075.0459601797,0.2838228051,0.7717140626,0.12753487,0.0683356309,0.0,0.292160376,0.292160376,5.9403683841,0.8082893194,0.7502733661,0.5404011053,2.1159536909,0.0386761263,0.6363830994,1.8663012013,0.1083662551,3.9904717943,3.9904717943,SSI,,
1626,Q2 2017,304323984153.0,304323984153,0.1848273747438198,694633296018.0,0.07137667446168902,11192963962500.0,630.740266672,10.5416742558,1.2833199695,4.457569627,7.1845989246,489845250.0,10.9274532933,17805.3802196063,0.3566127161,0.8617875611,0.1333772101,0.0718798321,0.0,0.3641183597,0.3641183597,1.6757349863,0.666544808,0.602705498,0.4381073955,2.1362173115,0.0443078579,0.6762675537,1.8555581759,0.1106258572,4.9032119316,4.9032119316,SSI,,
1627,Q3 2017,217030606183.0,217030606183,-0.4066504112116118,632043005075.0,-0.1319650328824058,18244501713000.0,447.5160710844,19.6398227134,2.0268250416,7.4319606215,41.1231427783,499849362.0,19.2657657905,18008.4611403586,0.3121173247,0.9491428263,0.1100824878,0.0586400163,0.0,0.3185136202,0.3185136202,1.0584914625,0.4758070838,0.4225778307,0.3433794923,2.0173148286,0.0374623406,0.765807065,1.877258819,0.0890553157,4.3679425841,4.3679425841,SSI,,
1628,Q4 2017,345878987569.0,345878987569,2.372126835740928,1026214967203.0,0.6319786633484806,17394704901600.0,709.2489006272,14.9779846639,2.0382321787,6.0021524825,-11.0420999949,499847842.0,14.6589372215,17073.6191706335,0.1899804012,1.1777891582,0.1348764036,0.0688794675,0.0,0.2067960417,0.2067960417,1.1071769077,0.5420672898,0.4851482582,0.3370434057,1.8417230831,0.0568275671,0.9869592878,1.9581510794,0.1037237882,6.6423549037,6.6423549037,SSI,,
1629,Q1 2018,416000072684.0,416000072684,0.4119914083029968,1025206139911.0,0.880468551297662,14670534162700.0,849.512351861,11.2574509301,1.6430461116,4.3428392938,-6.6769337495,499847842.0,12.8789369637,17863.1626911064,0.1802248408,1.316580245,0.1465644928,0.069949388,0.0,0.1905934883,0.1905934883,2.3006065606,0.5651295975,0.5257174261,0.4057721238,1.8198731891,0.0517286492,0.9477040541,2.095293426,0.10576535,9.8094053739,9.8094053739,SSI,,
1630,Q2 2018,301913007785.0,301913007785,-0.007922400118118435,895318406169.0,0.2889079911680474,13727184075000.0,613.4005034272,10.6074895565,1.5116807537,3.8357134038,-6.8243909273,499170330.0,12.4997347803,18191.6717088193,0.2456529424,1.2377861259,0.1448212448,0.066138285,0.0,0.2510562868,0.2510562868,2.1086300217,0.4513026022,0.4144972762,0.3372130023,1.9007606908,0.0433080497,0.9120788072,2.1896734229,0.0987004843,11.0683079424,11.0683079424,SSI,,
1631,Q3 2018,378556837301.0,378556837301,0.7442555405379149,874216556126.0,0.3831599259962746,13289345012700.0,765.1859941984,9.0165073772,1.4070773988,3.4780156514,-2.7364611747,509170307.0,11.7132066716,18549.0862286261,0.1567441359,1.461358328,0.1602787869,0.0690751386,0.0,0.1635176776,0.1635176776,3.3627350696,0.7276926356,0.6787553273,0.4330240999,1.6560969431,0.0398406765,1.1167515488,2.3203541838,0.1107266305,7.4175727256,7.4175727256,SSI,,
1632,Q4 2018,208460262795.0,208460262795,-0.3973028998952592,878096956538.0,-0.144334291935639,13136593430400.0,419.1592682356,10.0845571995,1.4453757609,3.5766873519,-4.4788576067,509170288.0,12.5622496604,17850.0295198234,0.196954871,1.6022826255,0.1428228805,0.058923484,0.0,0.2011642363,0.2011642363,1.8510529686,0.458051331,0.3925189843,0.2374000516,1.6534025465,0.0371773984,1.2225391964,2.4238702611,0.0978796276,7.2991987704,7.2991987704,SSI,,
1633,Q1 2019,198813075848.0,198813075848,-0.5220840357904902,709258546823.0,-0.3081795755880159,11889125897900.0,398.0985798279,10.7705168022,1.2778031916,3.541708024,-4.4836590131,509170274.0,13.4767625004,18273.5495988165,0.1616999473,1.6712024278,0.1178536465,0.0469143979,0.0,0.1658294364,0.1658294364,2.703065804,0.6431462521,0.5694340907,0.2803111457,1.5050828777,0.0290339569,1.3419943769,2.5120997343,0.0857338171,6.1424077562,6.1424077562,SSI,,
1634,Q2 2019,190643706247.0,190643706247,-0.3685475573057711,771186839387.0,-0.13864516347111597,10846968485500.0,379.9674861501,10.9973011912,1.1512611129,3.3553286294,-2.8629056664,508054730.0,13.7322360278,18544.8807063719,0.1632596483,1.8710795705,0.1048294892,0.0392509142,0.0,0.1700252862,0.1700252862,4.4373128301,0.6695857285,0.6042018236,0.2472081946,1.533013999,0.0295062777,1.5528075937,2.670752804,0.0834551551,6.9070244476,6.9070244476,SSI,,
1635,Q3 2019,269428148619.0,269428148619,-0.28827557166859213,850925630584.0,-0.026642054967720267,9998455246800.0,535.666005926,11.2720854217,1.0246712503,3.115299897,2.9889755704,518054676.0,13.0231372697,18835.3093688435,0.2192411188,1.6412982238,0.0925845002,0.0340866797,0.0,0.2250749918,0.2250749918,4.6898659612,0.6771723711,0.6243827376,0.3166294902,1.5898153443,0.0321565393,1.3933835061,2.7161489802,0.0777735667,6.9307213156,6.9307213156,SSI,,
1636,Q4 2019,-4.5031819475,221002542675,0.06016628642713594,903607102403.0,0.029051627699037626,7812173239000.0,434.3500010598,7.2930240887,0.8367611641,2.4149075979,2.1749956556,600936403.0,11.0169898929,15536.0938796164,0.3263971548,1.8767091857,0.0933070458,0.0335196446,0.0,0.0,0.3324774479,4.5031819475,0.5701750075,0.5196950875,0.2445781381,1.3584089673,0.0342750019,1.6540928915,2.7836525953,0.079275524,6.4209680042,6.4209680042,SSI,,
1637,Q1 2020,-2.5884191215,9614894723,-0.9516385193378784,945078199266.0,0.33248757240827487,8262875128750.0,18.8350550739,11.806802024,0.8965893734,2.3806846934,3.5219953338,600936373.0,13.7016699445,15335.8944549259,0.3724144785,1.9632718868,0.0734158142,0.0257078202,0.0,0.0,0.3775668009,2.5884191215,0.28577988,0.2415027493,0.0101736499,1.1941493567,0.0346540315,1.7026898437,2.8557774897,0.0695237438,6.6134138599,6.6134138599,SSI,,
1638,Q2 2020,-2.0230485718,522890509790,1.7427630320643133,1327443116370.0,0.7212989752589091,10035636978200.0,881.6545240933,9.7190015104,1.0303718418,2.4920542056,5.5868356074,600936346.0,11.2160961618,16207.7410521563,0.4744604724,1.6446022061,0.1078203686,0.0385457743,0.0,0.0,0.4944213601,2.0230485718,0.6729889949,0.6416287682,0.3939080352,1.2484079103,0.0496927973,1.4264526596,2.7972033421,0.085727194,9.3731236264,9.3731236264,SSI,,
1639,Q3 2020,-4.6646048824,344037824365,0.27691863722637977,919550693190.0,0.08064754443805135,17251629552000.0,577.899748451,15.6342640107,1.8288214982,4.2121536096,-3.4220334359,599014915.0,15.0843375935,15747.8463745281,0.6131019465,1.8360954528,0.1163729491,0.0408757786,0.0,0.0,0.6207226727,4.6646048824,0.6507081799,0.5950387638,0.3741368768,1.2111301963,0.0347923094,1.6116385597,2.8469903925,0.0850413723,6.5487886562,6.5487886562,SSI,,
1640,Q4 2020,-5.1433987628,380829241954,0.7231894137708478,1174729059137.0,0.3000440744799306,21055275414400.0,639.1792783688,15.6326207546,2.1464425361,4.8216703914,-1.6014889514,645867344.0,15.5166791509,15187.9211540969,0.5272627434,2.6230389239,0.1316679169,0.0433097105,0.0,0.0,0.5395720834,5.1433987628,0.598612242,0.5564825087,0.3241847463,1.1245635987,0.0374699386,2.3652351127,3.0401477062,0.0853493102,8.2533191844,8.2533191844,SSI,,
1641,Q1 2021,-10.5579542526,424126623892,43.11141630884813,1505579682065.0,0.5930741850085173,34317525878400.0,704.1412609371,18.9081639526,3.0144903526,6.9647693692,-2.5492478158,654914616.0,20.3413058296,17382.7061529331,0.5112839154,2.2866769663,0.1656701107,0.0529696448,0.0,0.0,0.5402083589,10.5579542526,0.5379853009,0.5048901623,0.2817032064,1.2587682883,0.0410279792,2.1164204151,3.1276424703,0.0957635207,10.5841463293,10.5841463293,SSI,,
1642,Q2 2021,-13.5594080689,591169332288,0.13057957874473894,1766189915717.0,0.3305202263934205,39785543145000.0,981.0168681437,19.7291439078,3.5092960897,7.4143080969,-2.2341080675,982359090.0,22.6153198806,11540.77597482,0.4258663745,2.6763509791,0.1658721787,0.0489374701,0.0,0.0,0.4412483587,13.5594080689,0.5778644816,0.5398789701,0.3347144761,1.2372834377,0.0444139293,2.4191619873,3.3894718764,0.0878688732,12.0055810601,12.0055810601,SSI,,
1643,Q3 2021,-7.1679034377,683074380090,0.9854630267784336,1748087453883.0,0.9010234746479665,44863841811800.0,808.6444529274,19.3739091818,3.7337453927,7.2424276633,-2.2003941476,982778572.0,22.7771844974,12226.329114404,0.3941782054,2.9413685908,0.1866991236,0.051052656,0.0,0.0,0.402562723,7.1679034377,0.6319537365,0.3907552672,0.3907552672,1.1651499654,0.0390575354,2.8327150734,3.6569913955,10.6388362204,10.6388362204,10.6388362204,SSI,,
1644,Q4 2021,-1.3439681464,997543604981,1.6193986571585077,2423324859848.0,1.0628798113058218,34945306457600.0,1125.8154767473,11.569525164,2.4683221871,4.6949418774,-2.9935211982,992764388.0,16.8629231065,14260.6991032982,0.3601321379,2.5719241249,0.2205487287,0.0606062346,0.0,0.0,0.3745987308,1.3439681464,0.5584521186,0.4116425418,0.4116425418,1.2757849542,0.049256244,2.1885180952,3.6390435784,13.4790184367,13.4790184367,13.4790184367,SSI,,
1645,Q1 2022,-1.6959209064,706535902145,0.665860765026892,2007559768896.0,0.333413164916321,31814387416700.0,757.6999889014,6.991426255,2.1254187079,4.0042465369,-1.4367270086,1490135242.0,14.4108478381,10045.0795509412,0.5154006347,2.3236906279,0.2270106612,0.0625737827,0.0,0.0,0.5256669774,1.6959209064,0.5933931917,0.559931951,0.3519376674,1.3023241562,0.0398031272,2.1987961161,3.6278877752,0.0981502386,11.128128633,11.128128633,SSI,,
1646,Q2 2022,-2.1662933973,343100840888,-0.4196234105038934,1629085921354.0,-0.07762698288725164,23677304837100.0,320.5366223222,6.5226572484,1.664755516,3.0324191784,-3.8033801977,1489138669.0,11.2726794867,9550.9519849961,0.6145364282,2.0119336735,0.1972566797,0.0569545356,0.0,0.0,0.633096402,2.1662933973,0.5732737983,0.5308481393,0.2106094199,1.3465855503,0.0349015885,1.7926506926,3.4634059895,0.0955542934,8.4268416609,8.4268416609,SSI,,
1647,Q3 2022,-4.5743004592,336424998451,-0.5074840921325822,1347966825058.0,-0.22889050998919885,31569739782800.0,302.5461442551,9.8900422435,1.4338258256,4.261609971,-28.5729712334,1489138669.0,12.9072756555,14785.6173473681,0.9436252679,1.0502101724,0.1458608233,0.0502916674,0.0,0.0,0.9836980996,4.5743004592,0.5900675911,0.534751353,0.2495795833,1.8097168793,0.0303910815,0.9658493806,2.9002980198,0.0899271252,6.4064503116,6.4064503116,SSI,,
1648,Q4 2022,-24.6193513081,234253238597,-0.7651699259788631,1351210542652.0,-0.44241460769863394,32306438316950.0,188.3268386837,15.787519854,1.4522984924,5.0990120812,-3.7529128045,1499138669.0,15.552284348,14838.5473870223,1.071240161,1.3332138263,0.0882355168,0.0339304817,0.0,0.0,1.1317293777,24.6193513081,0.5257593265,0.173365461,0.173365461,1.6359189056,0.0276709521,1.2460881349,2.6004793425,5.5383530155,5.5383530155,5.5383530155,SSI,,
1649,Q1 2023,-57.5103896477,503177426481,-0.2878246880966927,1489415466692.0,-0.2580965758687915,44599375402750.0,367.3860857125,28.7560279183,1.9531753068,7.6661804949,-9.8902058233,1499138669.0,21.8906353477,15231.6076779906,1.0556374052,1.2944095793,0.0696979324,0.0292694085,0.0,0.0,1.109859471,57.5103896477,0.7361956264,0.6847639056,0.3378355051,1.6571471878,0.0283873137,1.2278629105,2.3812552463,0.0697919973,5.4893690961,5.4893690961,SSI,,
1650,Q2 2023,-20.5863943796,562989451408,0.6408862477599676,1679982105552.0,0.031242173006871304,50371059278400.0,375.9238702573,28.7406653719,2.1645734825,8.0595077154,-7.8557755219,1499138669.0,20.0606055255,14575.6197490214,0.9500657894,1.2795794013,0.0736090454,0.0326540051,0.0,0.0,1.0035583691,20.5863943796,0.7245444264,0.6711565245,0.3351163382,1.6599070269,0.0326701795,1.1262825243,2.2542118559,6.5902941364,6.5902941364,6.5902941364,SSI,,
1651,Q3 2023,-19.166951967,711105631883,1.1137122245883637,1941238920951.0,0.4401236624406338,49396619143550.0,475.6641226605,24.4885767657,2.1889799871,7.6443498073,-6.1761977368,1499138669.0,19.4950922081,15052.6730230217,0.9226665812,1.4345187438,0.0899043574,0.038250329,0.0,0.0,0.9649729819,19.166951967,0.6637862014,0.6220370721,0.3663153588,1.594308419,0.036829176,1.339203927,2.3504204998,7.3800137898,7.3800137898,7.3800137898,SSI,,
1652,Q4 2016,,-64068000000,0.8771330758158256,,,20922379776400.0,-35.219252558,58.7062850363,0.9519750382,,,1803653429.0,,12185.1934502773,,,0.0039258994,0.0002787661,,,,,,,,,,,,,,,STB,1309773000000.0,0.43376754004228224
1653,Q1 2017,,210538000000,0.3000345790006669,,,23086763891200.0,116.7286334586,54.8251563446,1.0440519325,,,1803653429.0,,12259.9265431537,,,0.0060500827,0.0004191396,,,,,,,,,,,,,,,STB,1051544000000.0,-0.15110368049573794
1654,Q2 2017,,253440000000,2.589543533071587,,,20832197104950.0,140.5148007779,39.4878997802,0.9684294061,,,1803653429.0,,11926.5275586237,,,0.0241159314,0.0016255667,,,,,,,,,,,,,,,STB,1011186000000.0,0.9608294081944103
1655,Q3 2017,,307282000000,1.0462139827263586,,,27866445478050.0,170.3664339198,40.7005495068,1.2784125215,,,1803653429.0,,12085.3009021726,,,0.0309656515,0.0020248801,,,,,,,,,,,,,,,STB,1696464000000.0,0.7735940584122311
1656,Q4 2017,,401529000000,7.2672316913279635,,,25972609377600.0,222.6198210288,22.9756475168,1.1683062891,,,1803653429.0,,12325.5349507221,,,0.051209153,0.0032750533,,,,,,,,,,,,,,,STB,1519577000000.0,0.16018348217591902
1657,Q1 2018,,396726000000,0.8843439189125003,,,19840187719000.0,219.9568925718,14.599354914,0.8760872981,,,1803653429.0,,12555.8263704254,,,0.0589797935,0.0036998247,,,,,,,,,,,,,,,STB,1671855000000.0,0.5899049397837847
1658,Q2 2018,,371279000000,0.46495817550505053,,,24259138620050.0,205.848306179,16.426649227,1.0258169412,,,1803653429.0,,13111.501145268,,,0.0632942893,0.0039014832,,,,,,,,,,,,,,,STB,1781696000000.0,0.7619864199069212
1659,Q3 2018,,163180000000,-0.468956853964762,,,21102745119300.0,90.4719270475,15.8344137843,0.8873822924,,,1803653429.0,,13184.8472758898,,,0.0565142626,0.00342992,,,,,,,,,,,,,,,STB,2070205000000.0,0.2203058832960794
1660,Q4 2018,,858971000000,1.139250216049152,,,20832197104950.0,476.2395002326,12.1633205905,0.8457245341,,,1803653429.0,,13656.9290995427,,,0.0747984071,0.004499061,,,,,,,,,,,,,,,STB,2110038000000.0,0.38856931896179
1661,Q1 2019,,844242000000,1.1280228671677681,,,20742014433500.0,468.073297184,9.2694614088,0.8141390536,,,1803653429.0,,14125.3511291941,,,0.0917651252,0.0054732135,,,,,,,,,,,,,,,STB,2457858000000.0,0.4701382595978718
1662,Q2 2019,,307185000000,-0.17263028611906409,,,19930370390450.0,170.3126541862,9.1693834837,0.781613988,,,1803653429.0,,14137.4133134531,,,0.0874771743,0.0051942118,,,,,,,,,,,,,,,STB,2022480000000.0,0.13514314450950105
