,ReportDataID,TermID,TermYear,TernDay,NormID,GroupName,NormGroupID,NormName,UnitCode,CssStyle,NormTypeID,FromSource,NormValue,ReportTime
409,62794,7,2021,2021-06-28 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,0.88,June-2021
410,62793,7,2021,2021-06-28 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.02,June-2021
411,62792,7,2021,2021-06-28 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.1,June-2021
412,62791,7,2021,2021-06-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.63,June-2021
413,62790,7,2021,2021-06-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.0,June-2021
414,62789,7,2021,2021-06-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.11,June-2021
415,62784,7,2021,2021-06-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.07,June-2021
416,62783,7,2021,2021-06-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.19,June-2021
417,62782,7,2021,2021-06-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,-0.28,June-2021
418,62781,7,2021,2021-06-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,-0.13,June-2021
419,62779,7,2021,2021-06-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.17,June-2021
420,62433,6,2021,2021-05-30 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.06,May-2021
421,62432,6,2021,2021-05-30 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.23,May-2021
422,62431,6,2021,2021-05-30 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.03,May-2021
423,62430,6,2021,2021-05-30 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.15,May-2021
424,62439,6,2021,2021-05-30 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,0.76,May-2021
425,62438,6,2021,2021-05-30 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.01,May-2021
426,62437,6,2021,2021-05-30 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.09,May-2021
427,62436,6,2021,2021-05-30 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.4,May-2021
428,62435,6,2021,2021-05-30 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,-0.01,May-2021
429,62434,6,2021,2021-05-30 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.09,May-2021
430,62429,6,2021,2021-05-30 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.31,May-2021
431,62428,6,2021,2021-05-30 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.05,May-2021
432,62427,6,2021,2021-05-30 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,-0.09,May-2021
433,62426,6,2021,2021-05-30 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,0.04,May-2021
434,62424,6,2021,2021-05-30 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.16,May-2021
435,62105,5,2021,2021-05-02 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.07,Apr-2021
436,62104,5,2021,2021-05-02 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.11,Apr-2021
437,62103,5,2021,2021-05-02 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.03,Apr-2021
438,62102,5,2021,2021-05-02 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.2,Apr-2021
439,62111,5,2021,2021-05-02 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,0.87,Apr-2021
440,62110,5,2021,2021-05-02 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.01,Apr-2021
441,62109,5,2021,2021-05-02 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.11,Apr-2021
442,62108,5,2021,2021-05-02 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,-0.43,Apr-2021
443,62107,5,2021,2021-05-02 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.0,Apr-2021
444,62106,5,2021,2021-05-02 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.14,Apr-2021
445,62101,5,2021,2021-05-02 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.14,Apr-2021
446,62100,5,2021,2021-05-02 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.25,Apr-2021
447,62099,5,2021,2021-05-02 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,-0.01,Apr-2021
448,62098,5,2021,2021-05-02 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,-0.13,Apr-2021
449,62096,5,2021,2021-05-02 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,-0.04,Apr-2021
450,61707,4,2021,2021-03-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,-0.28,Mar-2021
451,61706,4,2021,2021-03-28 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.03,Mar-2021
452,61705,4,2021,2021-03-28 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.01,Mar-2021
453,61704,4,2021,2021-03-28 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.13,Mar-2021
454,61713,4,2021,2021-03-28 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,2.29,Mar-2021
455,61712,4,2021,2021-03-28 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.02,Mar-2021
456,61711,4,2021,2021-03-28 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,-0.05,Mar-2021
457,61710,4,2021,2021-03-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.24,Mar-2021
458,61709,4,2021,2021-03-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,-0.2,Mar-2021
459,61708,4,2021,2021-03-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,-0.37,Mar-2021
460,61703,4,2021,2021-03-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,-0.23,Mar-2021
461,61702,4,2021,2021-03-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-2.2,Mar-2021
462,61701,4,2021,2021-03-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.01,Mar-2021
463,61700,4,2021,2021-03-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,-1.46,Mar-2021
464,61698,4,2021,2021-03-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,-0.27,Mar-2021
465,61373,3,2021,2021-02-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.74,Feb-2021
466,61372,3,2021,2021-02-28 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.13,Feb-2021
467,61371,3,2021,2021-02-28 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.0,Feb-2021
468,61370,3,2021,2021-02-28 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,0.03,Feb-2021
469,61379,3,2021,2021-02-28 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,1.55,Feb-2021
470,61378,3,2021,2021-02-28 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.01,Feb-2021
471,61377,3,2021,2021-02-28 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.2,Feb-2021
472,61376,3,2021,2021-02-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,4.0,Feb-2021
473,61375,3,2021,2021-02-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.25,Feb-2021
474,61374,3,2021,2021-02-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.9,Feb-2021
475,61369,3,2021,2021-02-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,1.01,Feb-2021
476,61368,3,2021,2021-02-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,1.82,Feb-2021
477,61367,3,2021,2021-02-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,1.77,Feb-2021
478,61366,3,2021,2021-02-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,1.61,Feb-2021
479,61364,3,2021,2021-02-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,1.52,Feb-2021
480,61087,2,2021,2021-01-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.24,Jan-2021
481,61086,2,2021,2021-01-28 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.08,Jan-2021
482,61085,2,2021,2021-01-28 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.33,Jan-2021
483,61084,2,2021,2021-01-28 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.1,Jan-2021
484,61093,2,2021,2021-01-28 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,2.29,Jan-2021
485,61092,2,2021,2021-01-28 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.01,Jan-2021
486,61091,2,2021,2021-01-28 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.08,Jan-2021
487,61090,2,2021,2021-01-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,-2.31,Jan-2021
488,61089,2,2021,2021-01-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.44,Jan-2021
489,61088,2,2021,2021-01-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.32,Jan-2021
490,61083,2,2021,2021-01-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.15,Jan-2021
491,61082,2,2021,2021-01-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,0.81,Jan-2021
492,61081,2,2021,2021-01-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.83,Jan-2021
493,61080,2,2021,2021-01-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,0.64,Jan-2021
494,61078,2,2021,2021-01-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.06,Jan-2021
495,60642,13,2020,2020-12-27 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.12,Dec-2020
496,60641,13,2020,2020-12-27 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.1,Dec-2020
497,60640,13,2020,2020-12-27 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.01,Dec-2020
498,60639,13,2020,2020-12-27 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,0.0,Dec-2020
499,60648,13,2020,2020-12-27 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,2.45,Dec-2020
500,60647,13,2020,2020-12-27 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.01,Dec-2020
501,60646,13,2020,2020-12-27 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.01,Dec-2020
502,60645,13,2020,2020-12-27 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,-0.03,Dec-2020
503,60644,13,2020,2020-12-27 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.15,Dec-2020
504,60643,13,2020,2020-12-27 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.13,Dec-2020
505,60638,13,2020,2020-12-27 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.11,Dec-2020
506,60637,13,2020,2020-12-27 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.77,Dec-2020
507,60636,13,2020,2020-12-27 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.43,Dec-2020
508,60635,13,2020,2020-12-27 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,-0.41,Dec-2020
509,60633,13,2020,2020-12-27 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.1,Dec-2020
510,60311,12,2020,2020-11-29 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.12,Nov-2020
511,60310,12,2020,2020-11-29 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.06,Nov-2020
512,60309,12,2020,2020-11-29 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.0,Nov-2020
513,60308,12,2020,2020-11-29 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.17,Nov-2020
514,60317,12,2020,2020-11-29 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,-0.47,Nov-2020
515,60316,12,2020,2020-11-29 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.01,Nov-2020
516,60315,12,2020,2020-11-29 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.03,Nov-2020
517,60314,12,2020,2020-11-29 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.07,Nov-2020
518,60313,12,2020,2020-11-29 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.14,Nov-2020
519,60312,12,2020,2020-11-29 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.06,Nov-2020
520,60307,12,2020,2020-11-29 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.1,Nov-2020
521,60306,12,2020,2020-11-29 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.06,Nov-2020
522,60305,12,2020,2020-11-29 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.59,Nov-2020
523,60304,12,2020,2020-11-29 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,0.05,Nov-2020
524,60302,12,2020,2020-11-29 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,-0.01,Nov-2020
525,59950,11,2020,2020-10-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.09,Oct-2020
526,59949,11,2020,2020-10-28 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.18,Oct-2020
527,59948,11,2020,2020-10-28 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,1.35,Oct-2020
528,59947,11,2020,2020-10-28 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.03,Oct-2020
529,59956,11,2020,2020-10-28 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,-0.08,Oct-2020
530,59955,11,2020,2020-10-28 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.01,Oct-2020
531,59954,11,2020,2020-10-28 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.0,Oct-2020
532,59953,11,2020,2020-10-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.29,Oct-2020
533,59952,11,2020,2020-10-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.06,Oct-2020
534,59951,11,2020,2020-10-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.08,Oct-2020
535,59946,11,2020,2020-10-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.09,Oct-2020
536,59945,11,2020,2020-10-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.28,Oct-2020
537,59944,11,2020,2020-10-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.16,Oct-2020
538,59943,11,2020,2020-10-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,-0.13,Oct-2020
539,59941,11,2020,2020-10-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.09,Oct-2020
540,55587,10,2020,2020-09-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.02,Sep-2020
541,55586,10,2020,2020-09-28 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.2,Sep-2020
542,55585,10,2020,2020-09-28 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,2.08,Sep-2020
543,55584,10,2020,2020-09-28 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.02,Sep-2020
544,55593,10,2020,2020-09-28 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,-0.12,Sep-2020
545,55592,10,2020,2020-09-28 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.01,Sep-2020
546,55591,10,2020,2020-09-28 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,-0.06,Sep-2020
547,55590,10,2020,2020-09-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.62,Sep-2020
548,55589,10,2020,2020-09-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.1,Sep-2020
549,55588,10,2020,2020-09-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.05,Sep-2020
550,55583,10,2020,2020-09-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.03,Sep-2020
551,55582,10,2020,2020-09-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.59,Sep-2020
552,55581,10,2020,2020-09-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.53,Sep-2020
553,55580,10,2020,2020-09-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,-0.31,Sep-2020
554,55578,10,2020,2020-09-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.12,Sep-2020
555,55281,9,2020,2020-08-31 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.2,Aug-2020
556,55280,9,2020,2020-08-31 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.2,Aug-2020
557,55279,9,2020,2020-08-31 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.18,Aug-2020
558,55278,9,2020,2020-08-31 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.05,Aug-2020
559,55287,9,2020,2020-08-31 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,0.1,Aug-2020
560,55286,9,2020,2020-08-31 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.02,Aug-2020
561,55285,9,2020,2020-08-31 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.0,Aug-2020
562,55284,9,2020,2020-08-31 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.1,Aug-2020
563,55283,9,2020,2020-08-31 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,-0.03,Aug-2020
564,55282,9,2020,2020-08-31 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.05,Aug-2020
565,55277,9,2020,2020-08-31 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,-0.03,Aug-2020
566,55276,9,2020,2020-08-31 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,0.08,Aug-2020
567,55275,9,2020,2020-08-31 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.6,Aug-2020
568,55274,9,2020,2020-08-31 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,0.11,Aug-2020
569,55272,9,2020,2020-08-31 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.07,Aug-2020
570,54890,8,2020,2020-07-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.17,Jul-2020
571,54889,8,2020,2020-07-28 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.3,Jul-2020
572,54888,8,2020,2020-07-28 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.02,Jul-2020
573,54887,8,2020,2020-07-28 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.02,Jul-2020
574,54896,8,2020,2020-07-28 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,3.91,Jul-2020
575,54895,8,2020,2020-07-28 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.02,Jul-2020
576,54894,8,2020,2020-07-28 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.07,Jul-2020
577,54893,8,2020,2020-07-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.47,Jul-2020
578,54892,8,2020,2020-07-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.06,Jul-2020
579,54891,8,2020,2020-07-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.02,Jul-2020
580,54886,8,2020,2020-07-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.14,Jul-2020
581,54885,8,2020,2020-07-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.3,Jul-2020
582,54884,8,2020,2020-07-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,-0.2,Jul-2020
583,54883,8,2020,2020-07-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,-0.18,Jul-2020
584,54881,8,2020,2020-07-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.4,Jul-2020
585,42600,7,2020,2020-06-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.19,June-2020
586,42599,7,2020,2020-06-28 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.01,June-2020
587,42598,7,2020,2020-06-28 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.01,June-2020
588,42597,7,2020,2020-06-28 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.04,June-2020
589,42606,7,2020,2020-06-28 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,6.05,June-2020
590,42605,7,2020,2020-06-28 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.01,June-2020
591,42604,7,2020,2020-06-28 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.07,June-2020
592,42603,7,2020,2020-06-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,-0.42,June-2020
593,42602,7,2020,2020-06-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.0,June-2020
594,42601,7,2020,2020-06-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.09,June-2020
595,42596,7,2020,2020-06-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.15,June-2020
596,42595,7,2020,2020-06-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,0.72,June-2020
597,42594,7,2020,2020-06-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,-0.4,June-2020
598,42593,7,2020,2020-06-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,0.44,June-2020
599,42591,7,2020,2020-06-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.66,June-2020
600,42280,6,2020,2020-05-31 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.07,May-2020
601,42279,6,2020,2020-05-31 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.02,May-2020
602,42278,6,2020,2020-05-31 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.0,May-2020
603,42277,6,2020,2020-05-31 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.02,May-2020
604,42286,6,2020,2020-05-31 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,-2.21,May-2020
605,42285,6,2020,2020-05-31 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.04,May-2020
606,42284,6,2020,2020-05-31 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.05,May-2020
607,42283,6,2020,2020-05-31 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.25,May-2020
608,42282,6,2020,2020-05-31 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,-0.01,May-2020
609,42281,6,2020,2020-05-31 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.25,May-2020
610,42276,6,2020,2020-05-31 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.35,May-2020
611,42275,6,2020,2020-05-31 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,0.43,May-2020
612,42274,6,2020,2020-05-31 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,-0.08,May-2020
613,42273,6,2020,2020-05-31 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,0.34,May-2020
614,42271,6,2020,2020-05-31 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,-0.03,May-2020
615,41952,5,2020,2020-04-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,-0.13,Apr-2020
